"je_id","company","posting_date","period","source","line_no","account_code","department","description","reference","debit","credit","counterparty"
"JE-ACG-00020","ACG","2025-07-28","2025-07","AR","2","4170","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-07-CLIK","0","838061","CUST-ACG-002"
"JE-ACG-00021","ACG","2025-08-28","2025-08","AR","1","1125","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-08-CLIK","838061","0","CUST-ACG-002"
"JE-ACG-00021","ACG","2025-08-28","2025-08","AR","2","4170","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-08-CLIK","0","838061","CUST-ACG-002"
"JE-ACG-00022","ACG","2025-09-28","2025-09","AR","1","1125","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-09-CLIK","848158","0","CUST-ACG-002"
"JE-ACG-00022","ACG","2025-09-28","2025-09","AR","2","4170","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-09-CLIK","0","848158","CUST-ACG-002"
"JE-ACG-00023","ACG","2025-10-28","2025-10","AR","1","1125","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-10-CLIK","848158","0","CUST-ACG-002"
"JE-ACG-00023","ACG","2025-10-28","2025-10","AR","2","4170","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-10-CLIK","0","848158","CUST-ACG-002"
"JE-ACG-00024","ACG","2025-11-28","2025-11","AR","1","1125","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-11-CLIK","848158","0","CUST-ACG-002"
"JE-ACG-00024","ACG","2025-11-28","2025-11","AR","2","4170","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-11-CLIK","0","848158","CUST-ACG-002"
"JE-ACG-00025","ACG","2025-12-28","2025-12","AR","1","1125","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-12-CLIK","848157","0","CUST-ACG-002"
"JE-ACG-00025","ACG","2025-12-28","2025-12","AR","2","4170","ADMIN","ACG mgmt fee from CLIK","REV-ACG-2025-12-CLIK","0","848157","CUST-ACG-002"
"JE-ACG-00026","ACG","2025-04-30","2025-04","GL","1","1112","FINANCE","ACG dividend received from HMW (interim)","DIV-RCV-ACG-H1","8000000","0","HMW"
"JE-ACG-00026","ACG","2025-04-30","2025-04","GL","2","4150","FINANCE","ACG dividend received from HMW (interim)","DIV-RCV-ACG-H1","0","8000000","HMW"
"JE-ACG-00027","ACG","2025-10-31","2025-10","GL","1","1112","FINANCE","ACG dividend received from HMW (final)","DIV-RCV-ACG-H2","7959273","0","HMW"
"JE-ACG-00027","ACG","2025-10-31","2025-10","GL","2","4150","FINANCE","ACG dividend received from HMW (final)","DIV-RCV-ACG-H2","0","7959273","HMW"
"JE-ACG-00028","ACG","2025-01-28","2025-01","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-01","22865","0",
"JE-ACG-00028","ACG","2025-01-28","2025-01","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-01","0","22865",
"JE-ACG-00029","ACG","2025-02-28","2025-02","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-02","22865","0",
"JE-ACG-00029","ACG","2025-02-28","2025-02","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-02","0","22865",
"JE-ACG-00030","ACG","2025-03-28","2025-03","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-03","22865","0",
"JE-ACG-00030","ACG","2025-03-28","2025-03","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-03","0","22865",
"JE-ACG-00031","ACG","2025-04-28","2025-04","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-04","22865","0",
"JE-ACG-00031","ACG","2025-04-28","2025-04","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-04","0","22865",
"JE-ACG-00032","ACG","2025-05-28","2025-05","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-05","22865","0",
"JE-ACG-00032","ACG","2025-05-28","2025-05","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-05","0","22865",
"JE-ACG-00033","ACG","2025-06-28","2025-06","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-06","22865","0",
"JE-ACG-00033","ACG","2025-06-28","2025-06","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-06","0","22865",
"JE-ACG-00034","ACG","2025-07-28","2025-07","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-07","22865","0",
"JE-ACG-00034","ACG","2025-07-28","2025-07","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-07","0","22865",
"JE-ACG-00035","ACG","2025-08-28","2025-08","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-08","22865","0",
"JE-ACG-00035","ACG","2025-08-28","2025-08","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-08","0","22865",
"JE-ACG-00036","ACG","2025-09-28","2025-09","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-09","23140","0",
"JE-ACG-00036","ACG","2025-09-28","2025-09","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-09","0","23140",
"JE-ACG-00037","ACG","2025-10-28","2025-10","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-10","23140","0",
"JE-ACG-00037","ACG","2025-10-28","2025-10","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-10","0","23140",
"JE-ACG-00038","ACG","2025-11-28","2025-11","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-11","23140","0",
"JE-ACG-00038","ACG","2025-11-28","2025-11","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-11","0","23140",
"JE-ACG-00039","ACG","2025-12-28","2025-12","GL","1","1112","FINANCE","ACG other income (interest received)","OI-ACG-2025-12","23140","0",
"JE-ACG-00039","ACG","2025-12-28","2025-12","GL","2","4190","FINANCE","ACG other income (interest received)","OI-ACG-2025-12","0","23140",
"JE-ACG-00040","ACG","2025-01-28","2025-01","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-01","5140636","0",
"JE-ACG-00040","ACG","2025-01-28","2025-01","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-01","0","5140636",
"JE-ACG-00041","ACG","2025-02-28","2025-02","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-02","5140636","0",
"JE-ACG-00041","ACG","2025-02-28","2025-02","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-02","0","5140636",
"JE-ACG-00042","ACG","2025-03-28","2025-03","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-03","5140636","0",
"JE-ACG-00042","ACG","2025-03-28","2025-03","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-03","0","5140636",
"JE-ACG-00043","ACG","2025-04-28","2025-04","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-04","5140636","0",
"JE-ACG-00043","ACG","2025-04-28","2025-04","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-04","0","5140636",
"JE-ACG-00044","ACG","2025-05-28","2025-05","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-05","5140636","0",
"JE-ACG-00044","ACG","2025-05-28","2025-05","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-05","0","5140636",
"JE-ACG-00045","ACG","2025-06-28","2025-06","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-06","5140636","0",
"JE-ACG-00045","ACG","2025-06-28","2025-06","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-06","0","5140636",
"JE-ACG-00046","ACG","2025-07-28","2025-07","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-07","5140636","0",
"JE-ACG-00046","ACG","2025-07-28","2025-07","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-07","0","5140636",
"JE-ACG-00047","ACG","2025-08-28","2025-08","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-08","5140636","0",
"JE-ACG-00047","ACG","2025-08-28","2025-08","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-08","0","5140636",
"JE-ACG-00048","ACG","2025-09-28","2025-09","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-09","5202571","0",
"JE-ACG-00048","ACG","2025-09-28","2025-09","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-09","0","5202571",
"JE-ACG-00049","ACG","2025-10-28","2025-10","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-10","5202571","0",
"JE-ACG-00049","ACG","2025-10-28","2025-10","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-10","0","5202571",
"JE-ACG-00050","ACG","2025-11-28","2025-11","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-11","5202571","0",
"JE-ACG-00050","ACG","2025-11-28","2025-11","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-11","0","5202571",
"JE-ACG-00051","ACG","2025-12-28","2025-12","GL","1","5135","ADMIN","ACG cost of management service","COST-ACG-2025-12","5202568","0",
"JE-ACG-00051","ACG","2025-12-28","2025-12","GL","2","2130","ADMIN","ACG cost of management service","COST-ACG-2025-12","0","5202568",
"JE-ACG-00052","ACG","2025-01-30","2025-01","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-01","4883604","0",
"JE-ACG-00052","ACG","2025-01-30","2025-01","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-01","0","4883604",
"JE-ACG-00053","ACG","2025-03-02","2025-03","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-03","4883604","0",
"JE-ACG-00053","ACG","2025-03-02","2025-03","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-03","0","4883604",
"JE-ACG-00054","ACG","2025-03-30","2025-03","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-03","4883604","0",
"JE-ACG-00054","ACG","2025-03-30","2025-03","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-03","0","4883604",
"JE-ACG-00055","ACG","2025-04-30","2025-04","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-04","4883604","0",
"JE-ACG-00055","ACG","2025-04-30","2025-04","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-04","0","4883604",
"JE-ACG-00056","ACG","2025-05-30","2025-05","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-05","4883604","0",
"JE-ACG-00056","ACG","2025-05-30","2025-05","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-05","0","4883604",
"JE-ACG-00057","ACG","2025-06-30","2025-06","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-06","4883604","0",
"JE-ACG-00057","ACG","2025-06-30","2025-06","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-06","0","4883604",
"JE-ACG-00058","ACG","2025-07-30","2025-07","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-07","4883604","0",
"JE-ACG-00058","ACG","2025-07-30","2025-07","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-07","0","4883604",
"JE-ACG-00059","ACG","2025-08-30","2025-08","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-08","4883604","0",
"JE-ACG-00059","ACG","2025-08-30","2025-08","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-08","0","4883604",
"JE-ACG-00060","ACG","2025-09-30","2025-09","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-09","4942442","0",
"JE-ACG-00060","ACG","2025-09-30","2025-09","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-09","0","4942442",
"JE-ACG-00061","ACG","2025-10-30","2025-10","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-10","4942442","0",
"JE-ACG-00061","ACG","2025-10-30","2025-10","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-10","0","4942442",
"JE-ACG-00062","ACG","2025-11-30","2025-11","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-11","4942442","0",
"JE-ACG-00062","ACG","2025-11-30","2025-11","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-11","0","4942442",
"JE-ACG-00063","ACG","2025-12-30","2025-12","BANK","1","2130","ADMIN","ACG payment of operating costs","PAY-ACG-2025-12","4942443","0",
"JE-ACG-00063","ACG","2025-12-30","2025-12","BANK","2","1112","ADMIN","ACG payment of operating costs","PAY-ACG-2025-12","0","4942443",
"JE-ACG-00064","ACG","2025-01-25","2025-01","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-01-5417","79085","0",
"JE-ACG-00064","ACG","2025-01-25","2025-01","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-01-5417","0","79085",
"JE-ACG-00065","ACG","2025-02-25","2025-02","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-02-5417","79085","0",
"JE-ACG-00065","ACG","2025-02-25","2025-02","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-02-5417","0","79085",
"JE-ACG-00066","ACG","2025-03-25","2025-03","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-03-5417","79085","0",
"JE-ACG-00066","ACG","2025-03-25","2025-03","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-03-5417","0","79085",
"JE-ACG-00067","ACG","2025-04-25","2025-04","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-04-5417","79085","0",
"JE-ACG-00067","ACG","2025-04-25","2025-04","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-04-5417","0","79085",
"JE-ACG-00068","ACG","2025-05-25","2025-05","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-05-5417","79085","0",
"JE-ACG-00068","ACG","2025-05-25","2025-05","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-05-5417","0","79085",
"JE-ACG-00069","ACG","2025-06-25","2025-06","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-06-5417","79085","0",
"JE-ACG-00069","ACG","2025-06-25","2025-06","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-06-5417","0","79085",
"JE-ACG-00070","ACG","2025-07-25","2025-07","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-07-5417","79085","0",
"JE-ACG-00070","ACG","2025-07-25","2025-07","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-07-5417","0","79085",
"JE-ACG-00071","ACG","2025-08-25","2025-08","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-08-5417","79085","0",
"JE-ACG-00071","ACG","2025-08-25","2025-08","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-08-5417","0","79085",
"JE-ACG-00072","ACG","2025-09-25","2025-09","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-09-5417","80038","0",
"JE-ACG-00072","ACG","2025-09-25","2025-09","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-09-5417","0","80038",
"JE-ACG-00073","ACG","2025-10-25","2025-10","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-10-5417","80038","0",
"JE-ACG-00073","ACG","2025-10-25","2025-10","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-10-5417","0","80038",
"JE-ACG-00074","ACG","2025-11-25","2025-11","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-11-5417","80038","0",
"JE-ACG-00074","ACG","2025-11-25","2025-11","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-11-5417","0","80038",
"JE-ACG-00075","ACG","2025-12-25","2025-12","GL","1","5417","ADMIN","ACG admin 5417","OPEX-ACG-2025-12-5417","80034","0",
"JE-ACG-00075","ACG","2025-12-25","2025-12","GL","2","1335","ADMIN","ACG admin 5417","OPEX-ACG-2025-12-5417","0","80034",
"JE-ACG-00076","ACG","2025-01-25","2025-01","GL","1","5419","ADMIN","ACG admin 5419","OPEX-ACG-2025-01-5419","20936","0",
"JE-ACG-00076","ACG","2025-01-25","2025-01","GL","2","1112","ADMIN","ACG admin 5419","OPEX-ACG-2025-01-5419","0","20936",
"JE-ACG-00077","ACG","2025-02-25","2025-02","GL","1","5419","ADMIN","ACG admin 5419","OPEX-ACG-2025-02-5419","20936","0",
"JE-ACG-00077","ACG","2025-02-25","2025-02","GL","2","1112","ADMIN","ACG admin 5419","OPEX-ACG-2025-02-5419","0","20936",
"JE-ACG-00078","ACG","2025-03-25","2025-03","GL","1","5419","ADMIN","ACG admin 5419","OPEX-ACG-2025-03-5419","20936","0",
"JE-ACG-00078","ACG","2025-03-25","2025-03","GL","2","1112","ADMIN","ACG admin 5419","OPEX-ACG-2025-03-5419","0","20936",
"JE-ACG-00079","ACG","2025-04-25","2025-04","GL","1","5419","ADMIN","ACG admin 5419","OPEX-ACG-2025-04-5419","20936","0",
"JE-ACG-00079","ACG","2025-04-25","2025-04","GL","2","1112","ADMIN","ACG admin 5419","OPEX-ACG-2025-04-5419","0","20936",
"JE-ACG-00080","ACG","2025-05-25","2025-05","GL","1","5419","ADMIN","ACG admin 5419","OPEX-ACG-2025-05-5419","20936","0",
"JE-ACG-00080","ACG","2025-05-25","2025-05","GL","2","1112","ADMIN","ACG admin 5419","OPEX-ACG-2025-05-5419","0","20936",
"JE-ACG-00081","ACG","2025-06-25","2025-06","GL","1","5419","ADMIN","ACG admin 5419","OPEX-ACG-2025-06-5419","20936","0",
"JE-ACG-00081","ACG","2025-06-25","2025-06","GL","2","1112","ADMIN","ACG admin 5419","OPEX-ACG-2025-06-5419","0","20936",
"JE-ACG-00082","ACG","2025-07-25","2025-07","GL","1","5419","ADMIN","ACG admin 5419","OPEX-ACG-2025-07-5419","20936","0",
"JE-ACG-00082","ACG","2025-07-25","2025-07","GL","2","1112","ADMIN","ACG admin 5419","OPEX-ACG-2025-07-5419","0","20936",
"JE-ACG-00083","ACG","2025-08-25","2025-08","GL","1","5419","ADMIN","ACG admin 5419","OPEX-ACG-2025-08-5419","20936","0",
"JE-ACG-00083","ACG","2025-08-25","2025-08","GL","2","1112","ADMIN","ACG admin 5419","OPEX-ACG-2025-08-5419","0","20936",
"JE-ACG-00084","ACG","2025-09-25","2025-09","GL","1","5419","ADMIN","ACG admin 5419","OPEX-ACG-2025-09-5419","21188","0",
