"je_id","company","posting_date","period","source","line_no","account_code","department","description","reference","debit","credit","counterparty"
"JE-HMW-00001","HMW","2025-01-01","2025-01","GL","30","2160","ADMIN","Opening balance 2025 (1-Jan)","OPEN-HMW","0","4056207",
"JE-HMW-00001","HMW","2025-01-01","2025-01","GL","31","1350","ADMIN","Opening balance 2025 (1-Jan)","OPEN-HMW","9772775","0",
"JE-HMW-00001","HMW","2025-01-01","2025-01","GL","32","1141","ADMIN","Opening balance 2025 (1-Jan)","OPEN-HMW","85000000","0",
"JE-HMW-00001","HMW","2025-01-01","2025-01","GL","33","2240","ADMIN","Opening balance 2025 (1-Jan)","OPEN-HMW","0","5912371",
"JE-HMW-00001","HMW","2025-01-01","2025-01","GL","34","1150","ADMIN","Opening balance 2025 (1-Jan)","OPEN-HMW","1812064","0",
"JE-HMW-00001","HMW","2025-01-01","2025-01","GL","35","3160","ADMIN","Opening balance 2025 (1-Jan)","OPEN-HMW","252928920","0",
"JE-HMW-00002","HMW","2025-01-28","2025-01","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-01","REV-HMW-2025-01-4190","1704466","0","CUST-HMW-001"
"JE-HMW-00002","HMW","2025-01-28","2025-01","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-01","REV-HMW-2025-01-4190","0","1704466",""
"JE-HMW-00003","HMW","2025-02-28","2025-02","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-02","REV-HMW-2025-02-4190","1590835","0","CUST-HMW-001"
"JE-HMW-00003","HMW","2025-02-28","2025-02","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-02","REV-HMW-2025-02-4190","0","1590835",""
"JE-HMW-00004","HMW","2025-03-28","2025-03","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-03","REV-HMW-2025-03-4190","1931728","0","CUST-HMW-001"
"JE-HMW-00004","HMW","2025-03-28","2025-03","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-03","REV-HMW-2025-03-4190","0","1931728",""
"JE-HMW-00005","HMW","2025-04-28","2025-04","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-04","REV-HMW-2025-04-4190","1704466","0","CUST-HMW-001"
"JE-HMW-00005","HMW","2025-04-28","2025-04","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-04","REV-HMW-2025-04-4190","0","1704466",""
"JE-HMW-00006","HMW","2025-05-28","2025-05","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-05","REV-HMW-2025-05-4190","1818097","0","CUST-HMW-001"
"JE-HMW-00006","HMW","2025-05-28","2025-05","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-05","REV-HMW-2025-05-4190","0","1818097",""
"JE-HMW-00007","HMW","2025-06-28","2025-06","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-06","REV-HMW-2025-06-4190","1931728","0","CUST-HMW-001"
"JE-HMW-00007","HMW","2025-06-28","2025-06","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-06","REV-HMW-2025-06-4190","0","1931728",""
"JE-HMW-00008","HMW","2025-07-28","2025-07","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-07","REV-HMW-2025-07-4190","1931728","0","CUST-HMW-001"
"JE-HMW-00008","HMW","2025-07-28","2025-07","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-07","REV-HMW-2025-07-4190","0","1931728",""
"JE-HMW-00009","HMW","2025-08-28","2025-08","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-08","REV-HMW-2025-08-4190","1931728","0","CUST-HMW-001"
"JE-HMW-00009","HMW","2025-08-28","2025-08","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-08","REV-HMW-2025-08-4190","0","1931728",""
"JE-HMW-00010","HMW","2025-09-28","2025-09","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-09","REV-HMW-2025-09-4190","2045360","0","CUST-HMW-001"
"JE-HMW-00010","HMW","2025-09-28","2025-09","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-09","REV-HMW-2025-09-4190","0","2045360",""
"JE-HMW-00011","HMW","2025-10-28","2025-10","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-10","REV-HMW-2025-10-4190","2045360","0","CUST-HMW-001"
"JE-HMW-00011","HMW","2025-10-28","2025-10","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-10","REV-HMW-2025-10-4190","0","2045360",""
"JE-HMW-00012","HMW","2025-11-28","2025-11","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-11","REV-HMW-2025-11-4190","2045360","0","CUST-HMW-001"
"JE-HMW-00012","HMW","2025-11-28","2025-11","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-11","REV-HMW-2025-11-4190","0","2045360",""
"JE-HMW-00013","HMW","2025-12-28","2025-12","AR","1","1112","SALES","HMW 4190 monthly revenue 2025-12","REV-HMW-2025-12-4190","2045361","0","CUST-HMW-001"
"JE-HMW-00013","HMW","2025-12-28","2025-12","AR","2","4190","ADMIN","HMW 4190 monthly revenue 2025-12","REV-HMW-2025-12-4190","0","2045361",""
"JE-HMW-00014","HMW","2025-01-28","2025-01","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-01","REV-HMW-2025-01-4160","1809485","0","CUST-HMW-009"
"JE-HMW-00014","HMW","2025-01-28","2025-01","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-01","REV-HMW-2025-01-4160","0","1809485",""
"JE-HMW-00015","HMW","2025-02-28","2025-02","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-02","REV-HMW-2025-02-4160","1688853","0","CUST-HMW-009"
"JE-HMW-00015","HMW","2025-02-28","2025-02","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-02","REV-HMW-2025-02-4160","0","1688853",""
"JE-HMW-00016","HMW","2025-03-28","2025-03","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-03","REV-HMW-2025-03-4160","2050750","0","CUST-HMW-009"
"JE-HMW-00016","HMW","2025-03-28","2025-03","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-03","REV-HMW-2025-03-4160","0","2050750",""
"JE-HMW-00017","HMW","2025-04-28","2025-04","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-04","REV-HMW-2025-04-4160","1809485","0","CUST-HMW-009"
"JE-HMW-00017","HMW","2025-04-28","2025-04","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-04","REV-HMW-2025-04-4160","0","1809485",""
"JE-HMW-00018","HMW","2025-05-28","2025-05","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-05","REV-HMW-2025-05-4160","1930117","0","CUST-HMW-009"
"JE-HMW-00018","HMW","2025-05-28","2025-05","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-05","REV-HMW-2025-05-4160","0","1930117",""
"JE-HMW-00019","HMW","2025-06-28","2025-06","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-06","REV-HMW-2025-06-4160","2050750","0","CUST-HMW-009"
"JE-HMW-00019","HMW","2025-06-28","2025-06","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-06","REV-HMW-2025-06-4160","0","2050750",""
"JE-HMW-00020","HMW","2025-07-28","2025-07","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-07","REV-HMW-2025-07-4160","2050750","0","CUST-HMW-009"
"JE-HMW-00020","HMW","2025-07-28","2025-07","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-07","REV-HMW-2025-07-4160","0","2050750",""
"JE-HMW-00021","HMW","2025-08-28","2025-08","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-08","REV-HMW-2025-08-4160","2050750","0","CUST-HMW-009"
"JE-HMW-00021","HMW","2025-08-28","2025-08","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-08","REV-HMW-2025-08-4160","0","2050750",""
"JE-HMW-00022","HMW","2025-09-28","2025-09","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-09","REV-HMW-2025-09-4160","2171382","0","CUST-HMW-009"
"JE-HMW-00022","HMW","2025-09-28","2025-09","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-09","REV-HMW-2025-09-4160","0","2171382",""
"JE-HMW-00023","HMW","2025-10-28","2025-10","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-10","REV-HMW-2025-10-4160","2171382","0","CUST-HMW-009"
"JE-HMW-00023","HMW","2025-10-28","2025-10","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-10","REV-HMW-2025-10-4160","0","2171382",""
"JE-HMW-00024","HMW","2025-11-28","2025-11","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-11","REV-HMW-2025-11-4160","2171382","0","CUST-HMW-009"
"JE-HMW-00024","HMW","2025-11-28","2025-11","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-11","REV-HMW-2025-11-4160","0","2171382",""
"JE-HMW-00025","HMW","2025-12-28","2025-12","AR","1","1112","SALES","HMW 4160 monthly revenue 2025-12","REV-HMW-2025-12-4160","2171382","0","CUST-HMW-009"
"JE-HMW-00025","HMW","2025-12-28","2025-12","AR","2","4160","SALES","HMW 4160 monthly revenue 2025-12","REV-HMW-2025-12-4160","0","2171382",""
"JE-HMW-00026","HMW","2025-01-28","2025-01","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-01","REV-HMW-2025-01-4130","990000","0","CUST-HMW-099"
"JE-HMW-00026","HMW","2025-01-28","2025-01","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-01","REV-HMW-2025-01-4130","7260000","0","CUST-HMW-001"
"JE-HMW-00026","HMW","2025-01-28","2025-01","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-01","REV-HMW-2025-01-4130","0","8250000",""
"JE-HMW-00027","HMW","2025-02-28","2025-02","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-02","REV-HMW-2025-02-4130","924000","0","CUST-HMW-099"
"JE-HMW-00027","HMW","2025-02-28","2025-02","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-02","REV-HMW-2025-02-4130","6776000","0","CUST-HMW-001"
"JE-HMW-00027","HMW","2025-02-28","2025-02","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-02","REV-HMW-2025-02-4130","0","7700000",""
"JE-HMW-00028","HMW","2025-03-28","2025-03","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-03","REV-HMW-2025-03-4130","1122000","0","CUST-HMW-099"
"JE-HMW-00028","HMW","2025-03-28","2025-03","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-03","REV-HMW-2025-03-4130","8228000","0","CUST-HMW-001"
"JE-HMW-00028","HMW","2025-03-28","2025-03","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-03","REV-HMW-2025-03-4130","0","9350000",""
"JE-HMW-00029","HMW","2025-04-28","2025-04","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-04","REV-HMW-2025-04-4130","990000","0","CUST-HMW-099"
"JE-HMW-00029","HMW","2025-04-28","2025-04","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-04","REV-HMW-2025-04-4130","7260000","0","CUST-HMW-001"
"JE-HMW-00029","HMW","2025-04-28","2025-04","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-04","REV-HMW-2025-04-4130","0","8250000",""
"JE-HMW-00030","HMW","2025-05-28","2025-05","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-05","REV-HMW-2025-05-4130","1056000","0","CUST-HMW-099"
"JE-HMW-00030","HMW","2025-05-28","2025-05","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-05","REV-HMW-2025-05-4130","7744000","0","CUST-HMW-001"
"JE-HMW-00030","HMW","2025-05-28","2025-05","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-05","REV-HMW-2025-05-4130","0","8800000",""
"JE-HMW-00031","HMW","2025-06-28","2025-06","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-06","REV-HMW-2025-06-4130","1122000","0","CUST-HMW-099"
"JE-HMW-00031","HMW","2025-06-28","2025-06","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-06","REV-HMW-2025-06-4130","8228000","0","CUST-HMW-001"
"JE-HMW-00031","HMW","2025-06-28","2025-06","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-06","REV-HMW-2025-06-4130","0","9350000",""
"JE-HMW-00032","HMW","2025-07-28","2025-07","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-07","REV-HMW-2025-07-4130","1122000","0","CUST-HMW-099"
"JE-HMW-00032","HMW","2025-07-28","2025-07","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-07","REV-HMW-2025-07-4130","8228000","0","CUST-HMW-001"
"JE-HMW-00032","HMW","2025-07-28","2025-07","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-07","REV-HMW-2025-07-4130","0","9350000",""
"JE-HMW-00033","HMW","2025-08-28","2025-08","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-08","REV-HMW-2025-08-4130","1122000","0","CUST-HMW-099"
"JE-HMW-00033","HMW","2025-08-28","2025-08","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-08","REV-HMW-2025-08-4130","8228000","0","CUST-HMW-001"
"JE-HMW-00033","HMW","2025-08-28","2025-08","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-08","REV-HMW-2025-08-4130","0","9350000",""
"JE-HMW-00034","HMW","2025-09-28","2025-09","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-09","REV-HMW-2025-09-4130","1188000","0","CUST-HMW-099"
"JE-HMW-00034","HMW","2025-09-28","2025-09","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-09","REV-HMW-2025-09-4130","8712000","0","CUST-HMW-001"
"JE-HMW-00034","HMW","2025-09-28","2025-09","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-09","REV-HMW-2025-09-4130","0","9900000",""
"JE-HMW-00035","HMW","2025-10-28","2025-10","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-10","REV-HMW-2025-10-4130","1188000","0","CUST-HMW-099"
"JE-HMW-00035","HMW","2025-10-28","2025-10","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-10","REV-HMW-2025-10-4130","8712000","0","CUST-HMW-001"
"JE-HMW-00035","HMW","2025-10-28","2025-10","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-10","REV-HMW-2025-10-4130","0","9900000",""
"JE-HMW-00036","HMW","2025-11-28","2025-11","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-11","REV-HMW-2025-11-4130","1188000","0","CUST-HMW-099"
"JE-HMW-00036","HMW","2025-11-28","2025-11","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-11","REV-HMW-2025-11-4130","8712000","0","CUST-HMW-001"
"JE-HMW-00036","HMW","2025-11-28","2025-11","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-11","REV-HMW-2025-11-4130","0","9900000",""
"JE-HMW-00037","HMW","2025-12-28","2025-12","AR","1","1125","PARTS","HMW 4130 monthly revenue 2025-12","REV-HMW-2025-12-4130","1188000","0","CUST-HMW-099"
"JE-HMW-00037","HMW","2025-12-28","2025-12","AR","2","1112","SALES","HMW 4130 monthly revenue 2025-12","REV-HMW-2025-12-4130","8712000","0","CUST-HMW-001"
"JE-HMW-00037","HMW","2025-12-28","2025-12","AR","3","4130","PARTS","HMW 4130 monthly revenue 2025-12","REV-HMW-2025-12-4130","0","9900000",""
"JE-HMW-00038","HMW","2025-01-28","2025-01","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-01","REV-HMW-2025-01-4110","36000000","0","CUST-HMW-001"
"JE-HMW-00038","HMW","2025-01-28","2025-01","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-01","REV-HMW-2025-01-4110","18000000","0","CUST-HMW-002"
"JE-HMW-00038","HMW","2025-01-28","2025-01","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-01","REV-HMW-2025-01-4110","6000000","0","CUST-HMW-006"
"JE-HMW-00038","HMW","2025-01-28","2025-01","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-01","REV-HMW-2025-01-4110","0","60000000",""
"JE-HMW-00039","HMW","2025-02-28","2025-02","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-02","REV-HMW-2025-02-4110","33600000","0","CUST-HMW-001"
"JE-HMW-00039","HMW","2025-02-28","2025-02","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-02","REV-HMW-2025-02-4110","16800000","0","CUST-HMW-002"
"JE-HMW-00039","HMW","2025-02-28","2025-02","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-02","REV-HMW-2025-02-4110","5600000","0","CUST-HMW-006"
"JE-HMW-00039","HMW","2025-02-28","2025-02","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-02","REV-HMW-2025-02-4110","0","56000000",""
"JE-HMW-00040","HMW","2025-03-28","2025-03","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-03","REV-HMW-2025-03-4110","40800000","0","CUST-HMW-001"
"JE-HMW-00040","HMW","2025-03-28","2025-03","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-03","REV-HMW-2025-03-4110","20400000","0","CUST-HMW-002"
"JE-HMW-00040","HMW","2025-03-28","2025-03","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-03","REV-HMW-2025-03-4110","6800000","0","CUST-HMW-006"
"JE-HMW-00040","HMW","2025-03-28","2025-03","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-03","REV-HMW-2025-03-4110","0","68000000",""
"JE-HMW-00041","HMW","2025-04-28","2025-04","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-04","REV-HMW-2025-04-4110","36000000","0","CUST-HMW-001"
"JE-HMW-00041","HMW","2025-04-28","2025-04","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-04","REV-HMW-2025-04-4110","18000000","0","CUST-HMW-002"
"JE-HMW-00041","HMW","2025-04-28","2025-04","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-04","REV-HMW-2025-04-4110","6000000","0","CUST-HMW-006"
"JE-HMW-00041","HMW","2025-04-28","2025-04","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-04","REV-HMW-2025-04-4110","0","60000000",""
"JE-HMW-00042","HMW","2025-05-28","2025-05","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-05","REV-HMW-2025-05-4110","38400000","0","CUST-HMW-001"
"JE-HMW-00042","HMW","2025-05-28","2025-05","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-05","REV-HMW-2025-05-4110","19200000","0","CUST-HMW-002"
"JE-HMW-00042","HMW","2025-05-28","2025-05","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-05","REV-HMW-2025-05-4110","6400000","0","CUST-HMW-006"
"JE-HMW-00042","HMW","2025-05-28","2025-05","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-05","REV-HMW-2025-05-4110","0","64000000",""
"JE-HMW-00043","HMW","2025-06-28","2025-06","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-06","REV-HMW-2025-06-4110","40800000","0","CUST-HMW-001"
"JE-HMW-00043","HMW","2025-06-28","2025-06","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-06","REV-HMW-2025-06-4110","20400000","0","CUST-HMW-002"
"JE-HMW-00043","HMW","2025-06-28","2025-06","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-06","REV-HMW-2025-06-4110","6800000","0","CUST-HMW-006"
"JE-HMW-00043","HMW","2025-06-28","2025-06","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-06","REV-HMW-2025-06-4110","0","68000000",""
"JE-HMW-00044","HMW","2025-07-28","2025-07","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-07","REV-HMW-2025-07-4110","40800000","0","CUST-HMW-001"
"JE-HMW-00044","HMW","2025-07-28","2025-07","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-07","REV-HMW-2025-07-4110","20400000","0","CUST-HMW-002"
"JE-HMW-00044","HMW","2025-07-28","2025-07","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-07","REV-HMW-2025-07-4110","6800000","0","CUST-HMW-006"
"JE-HMW-00044","HMW","2025-07-28","2025-07","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-07","REV-HMW-2025-07-4110","0","68000000",""
"JE-HMW-00045","HMW","2025-08-28","2025-08","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-08","REV-HMW-2025-08-4110","40800000","0","CUST-HMW-001"
"JE-HMW-00045","HMW","2025-08-28","2025-08","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-08","REV-HMW-2025-08-4110","20400000","0","CUST-HMW-002"
"JE-HMW-00045","HMW","2025-08-28","2025-08","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-08","REV-HMW-2025-08-4110","6800000","0","CUST-HMW-006"
"JE-HMW-00045","HMW","2025-08-28","2025-08","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-08","REV-HMW-2025-08-4110","0","68000000",""
"JE-HMW-00046","HMW","2025-09-28","2025-09","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-09","REV-HMW-2025-09-4110","43200000","0","CUST-HMW-001"
"JE-HMW-00046","HMW","2025-09-28","2025-09","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-09","REV-HMW-2025-09-4110","21600000","0","CUST-HMW-002"
"JE-HMW-00046","HMW","2025-09-28","2025-09","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-09","REV-HMW-2025-09-4110","7200000","0","CUST-HMW-006"
"JE-HMW-00046","HMW","2025-09-28","2025-09","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-09","REV-HMW-2025-09-4110","0","72000000",""
"JE-HMW-00047","HMW","2025-10-28","2025-10","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-10","REV-HMW-2025-10-4110","43200000","0","CUST-HMW-001"
"JE-HMW-00047","HMW","2025-10-28","2025-10","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-10","REV-HMW-2025-10-4110","21600000","0","CUST-HMW-002"
"JE-HMW-00047","HMW","2025-10-28","2025-10","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-10","REV-HMW-2025-10-4110","7200000","0","CUST-HMW-006"
"JE-HMW-00047","HMW","2025-10-28","2025-10","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-10","REV-HMW-2025-10-4110","0","72000000",""
"JE-HMW-00048","HMW","2025-11-28","2025-11","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-11","REV-HMW-2025-11-4110","43200000","0","CUST-HMW-001"
"JE-HMW-00048","HMW","2025-11-28","2025-11","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-11","REV-HMW-2025-11-4110","21600000","0","CUST-HMW-002"
"JE-HMW-00048","HMW","2025-11-28","2025-11","AR","3","1123","SALES","HMW 4110 monthly revenue 2025-11","REV-HMW-2025-11-4110","7200000","0","CUST-HMW-006"
"JE-HMW-00048","HMW","2025-11-28","2025-11","AR","4","4110","SALES","HMW 4110 monthly revenue 2025-11","REV-HMW-2025-11-4110","0","72000000",""
"JE-HMW-00049","HMW","2025-12-28","2025-12","AR","1","1112","SALES","HMW 4110 monthly revenue 2025-12","REV-HMW-2025-12-4110","43200000","0","CUST-HMW-001"
"JE-HMW-00049","HMW","2025-12-28","2025-12","AR","2","1122","SALES","HMW 4110 monthly revenue 2025-12","REV-HMW-2025-12-4110","21600000","0","CUST-HMW-002"
